ATP6	FBgn0013672	FBpp0390630	278
LOC123752200	FBgn0053878	FBpp0091123	159
LOC123752210	FBgn0023479	FBpp0311236	58.9
LOC123752211	FBgn0005278	FBpp0088448	552
LOC123752211	FBgn0005278	FBpp0088446	552
LOC123752211	FBgn0005278	FBpp0088926	552
LOC123752211	FBgn0005278	FBpp0088449	552
LOC123752211	FBgn0005278	FBpp0088445	552
LOC123752211	FBgn0005278	FBpp0088450	552
LOC123752212	FBgn0260635	FBpp0305793	83.2
LOC123752212	FBgn0260635	FBpp0305794	83.2
LOC123752212	FBgn0260635	FBpp0075256	83.2
LOC123752212	FBgn0260635	FBpp0305795	83.2
LOC123752212	FBgn0260635	FBpp0075255	83.2
LOC123752212	FBgn0260635	FBpp0075254	83.2
LOC123752215	FBgn0261788	FBpp0292244	102
LOC123752215	FBgn0261788	FBpp0310630	102
LOC123752218	FBgn0028986	FBpp0308646	112
LOC123752218	FBgn0028986	FBpp0080979	112
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752230	FBgn0052249	FBpp0292128	110
LOC123752231	FBgn0011817	FBpp0076474	165
LOC123752231	FBgn0011817	FBpp0076471	165
LOC123752231	FBgn0011817	FBpp0076472	165
LOC123752231	FBgn0011817	FBpp0076475	165
LOC123752231	FBgn0011817	FBpp0076476	165
LOC123752231	FBgn0011817	FBpp0076473	165
LOC123752231	FBgn0011817	FBpp0305425	165
LOC123752231	FBgn0011817	FBpp0423155	165
LOC123752235	FBgn0004865	FBpp0077964	138
LOC123752243	FBgn0085410	FBpp0303254	224
LOC123752243	FBgn0085410	FBpp0309550	224
LOC123752243	FBgn0085410	FBpp0111531	224
LOC123752244	FBgn0020379	FBpp0308018	185
LOC123752245	FBgn0032116	FBpp0079407	158
LOC123752245	FBgn0032116	FBpp0292899	158
LOC123752245	FBgn0032116	FBpp0292900	158
LOC123752246	FBgn0052656	FBpp0309609	151
LOC123752247	FBgn0261509	FBpp0310559	179
LOC123752247	FBgn0261509	FBpp0423151	179
LOC123752247	FBgn0261509	FBpp0301723	179
LOC123752247	FBgn0261509	FBpp0301721	179
LOC123752247	FBgn0261509	FBpp0301720	179
LOC123752247	FBgn0261509	FBpp0301722	179
LOC123752247	FBgn0261509	FBpp0423152	179
LOC123752247	FBgn0261509	FBpp0423153	179
LOC123752253	FBgn0000606	FBpp0087478	138
LOC123752254	FBgn0030768	FBpp0074150	236
LOC123752258	FBgn0262018	FBpp0292843	732
LOC123752258	FBgn0262018	FBpp0300935	732
LOC123752259	FBgn0038017	FBpp0082040	88.2
LOC123752260	FBgn0036565	FBpp0305776	47.8
LOC123752260	FBgn0036565	FBpp0075252	47.8
LOC123752262	FBgn0086604	FBpp0111686	79.0
LOC123752263	FBgn0010421	FBpp0081786	253
LOC123752265	FBgn0005677	FBpp0080434	79.7
LOC123752265	FBgn0005677	FBpp0080435	79.7
LOC123752265	FBgn0005677	FBpp0099813	79.7
LOC123752265	FBgn0005677	FBpp0099814	79.7
LOC123752265	FBgn0005677	FBpp0080433	79.7
LOC123752265	FBgn0005677	FBpp0080432	79.7
LOC123752270	FBgn0038586	FBpp0083028	78.2
LOC123752276	FBgn0005278	FBpp0088448	553
LOC123752276	FBgn0005278	FBpp0088446	553
LOC123752276	FBgn0005278	FBpp0088926	553
LOC123752276	FBgn0005278	FBpp0088449	553
LOC123752276	FBgn0005278	FBpp0088445	553
LOC123752276	FBgn0005278	FBpp0088450	553
LOC123752278	FBgn0003317	FBpp0087908	618
LOC123752284	FBgn0028878	FBpp0080264	159
LOC123752288	FBgn0038642	FBpp0311446	111
LOC123752289	FBgn0034709	FBpp0071698	126
LOC123752289	FBgn0034709	FBpp0071697	126
LOC123752295	FBgn0030026	FBpp0311239	90.5
LOC123752295	FBgn0030026	FBpp0071131	90.5
LOC123752298	FBgn0051989	FBpp0078730	60.1
LOC123752298	FBgn0051989	FBpp0290533	60.1
LOC123752304	FBgn0001983	FBpp0080299	236
LOC123752305	FBgn0028573	FBpp0075796	94.4
LOC123752306	FBgn0030191	FBpp0303348	68.6
LOC123752306	FBgn0030191	FBpp0071405	68.6
LOC123752311	FBgn0267348	FBpp0076111	400
LOC123752311	FBgn0267348	FBpp0311281	400
LOC123752314	FBgn0032010	FBpp0304637	58.5
LOC123752318	FBgn0083950	FBpp0290292	246
LOC123752320	FBgn0050069	FBpp0086659	61.6
LOC123752321	FBgn0010246	FBpp0072568	132
LOC123752321	FBgn0010246	FBpp0072567	132
LOC123752321	FBgn0010246	FBpp0072566	132
LOC123752321	FBgn0010246	FBpp0072565	132
LOC123752324	FBgn0029697	FBpp0070613	65.1
LOC123752327	FBgn0267978	FBpp0307253	65.9
LOC123752327	FBgn0267978	FBpp0085395	65.9
LOC123752328	FBgn0034289	FBpp0088573	95.9
LOC123752328	FBgn0034289	FBpp0088573	95.9
LOC123752330	FBgn0053519	FBpp0309949	243
LOC123752330	FBgn0053519	FBpp0309948	243
LOC123752330	FBgn0053519	FBpp0309952	243
LOC123752330	FBgn0053519	FBpp0112375	243
LOC123752333	FBgn0014163	FBpp0099912	136
LOC123752335	FBgn0031617	FBpp0289583	105
LOC123752337	FBgn0037546	FBpp0311060	344
LOC123752340	FBgn0038476	FBpp0297129	48.9
LOC123752340	FBgn0038476	FBpp0082838	48.9
LOC123752340	FBgn0038476	FBpp0082839	48.9
LOC123752344	FBgn0260635	FBpp0305793	60.8
LOC123752344	FBgn0260635	FBpp0305794	60.8
LOC123752344	FBgn0260635	FBpp0075256	60.8
LOC123752344	FBgn0260635	FBpp0305795	60.8
LOC123752344	FBgn0260635	FBpp0075255	60.8
LOC123752344	FBgn0260635	FBpp0075254	60.8
LOC123752347	FBgn0036415	FBpp0075478	60.1
LOC123752347	FBgn0036415	FBpp0075479	60.1
LOC123752351	FBgn0052602	FBpp0423273	55.1
LOC123752352	FBgn0061197	FBpp0088611	57.0
LOC123752352	FBgn0029697	FBpp0070613	57.0
LOC123752355	FBgn0052791	FBpp0305929	243
LOC123752355	FBgn0052791	FBpp0070563	243
LOC123752356	FBgn0037633	FBpp0306440	48.1
LOC123752356	FBgn0037633	FBpp0081416	48.1
LOC123752357	FBgn0017577	FBpp0081756	129
LOC123752358	FBgn0026761	FBpp0085482	72.4
LOC123752358	FBgn0026761	FBpp0307647	72.4
LOC123752361	FBgn0032629	FBpp0080524	56.6
LOC123752361	FBgn0032629	FBpp0080525	56.6
LOC123752362	FBgn0051365	FBpp0083798	46.6
LOC123752363	FBgn0261793	FBpp0289804	51.6
LOC123752363	FBgn0261793	FBpp0111840	51.6
LOC123752363	FBgn0261793	FBpp0303138	51.6
LOC123752364	FBgn0053846	FBpp0091092	94.4
LOC123752364	FBgn0053828	FBpp0091074	94.4
LOC123752364	FBgn0053831	FBpp0091077	94.4
LOC123752364	FBgn0053804	FBpp0091052	94.4
LOC123752364	FBgn0053816	FBpp0091062	94.4
LOC123752364	FBgn0053822	FBpp0091068	94.4
LOC123752364	FBgn0053840	FBpp0091086	94.4
LOC123752364	FBgn0053813	FBpp0091059	94.4
LOC123752364	FBgn0051617	FBpp0085248	94.4
LOC123752364	FBgn0053837	FBpp0091083	94.4
LOC123752364	FBgn0053864	FBpp0091110	94.4
LOC123752364	FBgn0053819	FBpp0091065	94.4
LOC123752364	FBgn0053843	FBpp0091089	94.4
LOC123752364	FBgn0053825	FBpp0091071	94.4
LOC123752364	FBgn0053849	FBpp0091095	94.4
LOC123752364	FBgn0053810	FBpp0091057	94.4
LOC123752364	FBgn0053852	FBpp0091098	94.4
LOC123752364	FBgn0053855	FBpp0091101	94.4
LOC123752364	FBgn0053861	FBpp0091107	94.4
LOC123752364	FBgn0053858	FBpp0091104	94.4
LOC123752365	FBgn0053815	FBpp0091061	274
LOC123752365	FBgn0053863	FBpp0091109	274
LOC123752365	FBgn0053803	FBpp0091051	274
LOC123752365	FBgn0053842	FBpp0091088	274
LOC123752365	FBgn0053839	FBpp0091085	274
LOC123752365	FBgn0051613	FBpp0085250	274
LOC123752365	FBgn0053806	FBpp0091053	274
LOC123752365	FBgn0053824	FBpp0091070	274
LOC123752365	FBgn0053818	FBpp0091064	274
LOC123752365	FBgn0053866	FBpp0091112	274
LOC123752365	FBgn0053836	FBpp0091082	274
LOC123752365	FBgn0053833	FBpp0091079	274
LOC123752365	FBgn0053812	FBpp0091058	274
LOC123752365	FBgn0053830	FBpp0091076	274
LOC123752365	FBgn0053860	FBpp0091106	274
LOC123752365	FBgn0053854	FBpp0091100	274
LOC123752365	FBgn0053857	FBpp0091103	274
LOC123752365	FBgn0053827	FBpp0091073	274
LOC123752365	FBgn0053821	FBpp0091067	274
LOC123752365	FBgn0053845	FBpp0091091	274
LOC123752365	FBgn0053809	FBpp0091056	274
LOC123752365	FBgn0053851	FBpp0091097	274
LOC123752365	FBgn0053848	FBpp0091094	274
LOC123752366	FBgn0053875	FBpp0091120	199
LOC123752366	FBgn0053889	FBpp0091134	199
LOC123752366	FBgn0053895	FBpp0091140	199
LOC123752366	FBgn0053887	FBpp0091132	199
LOC123752366	FBgn0053897	FBpp0091142	199
LOC123752366	FBgn0013981	FBpp0082423	199
LOC123752366	FBgn0013981	FBpp0082421	199
LOC123752366	FBgn0013981	FBpp0082422	199
LOC123752366	FBgn0013981	FBpp0306146	199
LOC123752366	FBgn0053907	FBpp0091152	199
LOC123752366	FBgn0051611	FBpp0085280	199
LOC123752366	FBgn0053873	FBpp0091118	199
LOC123752366	FBgn0053909	FBpp0091154	199
LOC123752366	FBgn0053885	FBpp0091130	199
LOC123752366	FBgn0053891	FBpp0091136	199
LOC123752366	FBgn0053901	FBpp0091146	199
LOC123752366	FBgn0053905	FBpp0091150	199
LOC123752366	FBgn0053893	FBpp0091138	199
LOC123752366	FBgn0053903	FBpp0091148	199
LOC123752366	FBgn0053883	FBpp0091128	199
LOC123752366	FBgn0053871	FBpp0091116	199
LOC123752366	FBgn0053899	FBpp0091144	199
LOC123752368	FBgn0053835	FBpp0091081	240
LOC123752368	FBgn0051618	FBpp0085249	240
LOC123752368	FBgn0053817	FBpp0091063	240
LOC123752368	FBgn0053820	FBpp0091066	240
LOC123752368	FBgn0053832	FBpp0091078	240
LOC123752368	FBgn0053814	FBpp0091060	240
LOC123752368	FBgn0053823	FBpp0091069	240
LOC123752368	FBgn0053865	FBpp0091111	240
LOC123752368	FBgn0053850	FBpp0091096	240
LOC123752368	FBgn0053847	FBpp0091093	240
LOC123752368	FBgn0053862	FBpp0091108	240
LOC123752368	FBgn0053844	FBpp0091090	240
LOC123752368	FBgn0053829	FBpp0091075	240
LOC123752368	FBgn0053841	FBpp0091087	240
LOC123752368	FBgn0053808	FBpp0091055	240
LOC123752368	FBgn0053826	FBpp0091072	240
LOC123752368	FBgn0053838	FBpp0091084	240
LOC123752368	FBgn0053859	FBpp0091105	240
LOC123752368	FBgn0053853	FBpp0091099	240
LOC123752368	FBgn0053856	FBpp0091102	240
LOC123752369	FBgn0053908	FBpp0091153	195
LOC123752369	FBgn0053870	FBpp0091115	195
LOC123752369	FBgn0053880	FBpp0091125	195
LOC123752369	FBgn0053874	FBpp0091119	195
LOC123752369	FBgn0053904	FBpp0091149	195
LOC123752369	FBgn0053902	FBpp0091147	195
LOC123752369	FBgn0053910	FBpp0091155	195
LOC123752369	FBgn0053886	FBpp0091131	195
LOC123752369	FBgn0061209	FBpp0085281	195
LOC123752369	FBgn0053868	FBpp0091113	195
LOC123752369	FBgn0053894	FBpp0091139	195
LOC123752369	FBgn0053892	FBpp0091137	195
LOC123752369	FBgn0053882	FBpp0091127	195
LOC123752369	FBgn0053884	FBpp0091129	195
LOC123752369	FBgn0053896	FBpp0091141	195
LOC123752369	FBgn0053876	FBpp0091121	195
LOC123752369	FBgn0053900	FBpp0091145	195
LOC123752369	FBgn0053906	FBpp0091151	195
LOC123752369	FBgn0053872	FBpp0091117	195
LOC123752369	FBgn0053898	FBpp0091143	195
LOC123752369	FBgn0053890	FBpp0091135	195
LOC123752369	FBgn0053888	FBpp0091133	195
LOC123752369	FBgn0053878	FBpp0091123	195
LOC123752370	FBgn0053908	FBpp0091153	195
LOC123752370	FBgn0053870	FBpp0091115	195
LOC123752370	FBgn0053880	FBpp0091125	195
LOC123752370	FBgn0053874	FBpp0091119	195
LOC123752370	FBgn0053904	FBpp0091149	195
LOC123752370	FBgn0053902	FBpp0091147	195
LOC123752370	FBgn0053910	FBpp0091155	195
LOC123752370	FBgn0053886	FBpp0091131	195
LOC123752370	FBgn0061209	FBpp0085281	195
LOC123752370	FBgn0053868	FBpp0091113	195
LOC123752370	FBgn0053894	FBpp0091139	195
LOC123752370	FBgn0053892	FBpp0091137	195
LOC123752370	FBgn0053882	FBpp0091127	195
LOC123752370	FBgn0053884	FBpp0091129	195
LOC123752370	FBgn0053896	FBpp0091141	195
LOC123752370	FBgn0053876	FBpp0091121	195
LOC123752370	FBgn0053900	FBpp0091145	195
LOC123752370	FBgn0053906	FBpp0091151	195
LOC123752370	FBgn0053872	FBpp0091117	195
LOC123752370	FBgn0053898	FBpp0091143	195
LOC123752370	FBgn0053890	FBpp0091135	195
LOC123752370	FBgn0053888	FBpp0091133	195
LOC123752370	FBgn0053878	FBpp0091123	195
LOC123752371	FBgn0014857	FBpp0078649	167
LOC123752371	FBgn0014857	FBpp0305716	167
LOC123752371	FBgn0014857	FBpp0305717	167
LOC123752371	FBgn0004828	FBpp0309302	167
LOC123752371	FBgn0004828	FBpp0071281	167
LOC123752371	FBgn0004828	FBpp0071282	167
LOC123752371	FBgn0004828	FBpp0071280	167
LOC123752373	FBgn0029807	FBpp0070798	55.8
LOC123752380	FBgn0036416	FBpp0075482	70.1
LOC123752383	FBgn0052249	FBpp0292128	90.9
LOC123752385	FBgn0027608	FBpp0290134	87.4
LOC123752386	FBgn0001250	FBpp0290566	67.0
LOC123752388	FBgn0038047	FBpp0082061	223
LOC123752392	FBgn0003079	FBpp0070385	59.7
LOC123752392	FBgn0003079	FBpp0310458	59.7
LOC123752393	FBgn0003079	FBpp0070385	61.6
LOC123752393	FBgn0003079	FBpp0310458	61.6
LOC123752400	FBgn0014163	FBpp0075170	86.7
LOC123752401	FBgn0033753	FBpp0086937	52.4
LOC123752403	FBgn0037301	FBpp0078425	94.7
LOC123752404	FBgn0051721	FBpp0293057	93.2
LOC123752405	FBgn0053815	FBpp0091061	274
LOC123752405	FBgn0053863	FBpp0091109	274
LOC123752405	FBgn0053803	FBpp0091051	274
LOC123752405	FBgn0053842	FBpp0091088	274
LOC123752405	FBgn0053839	FBpp0091085	274
LOC123752405	FBgn0051613	FBpp0085250	274
LOC123752405	FBgn0053806	FBpp0091053	274
LOC123752405	FBgn0053824	FBpp0091070	274
LOC123752405	FBgn0053818	FBpp0091064	274
LOC123752405	FBgn0053866	FBpp0091112	274
LOC123752405	FBgn0053836	FBpp0091082	274
LOC123752405	FBgn0053833	FBpp0091079	274
LOC123752405	FBgn0053812	FBpp0091058	274
LOC123752405	FBgn0053830	FBpp0091076	274
LOC123752405	FBgn0053860	FBpp0091106	274
LOC123752405	FBgn0053854	FBpp0091100	274
LOC123752405	FBgn0053857	FBpp0091103	274
LOC123752405	FBgn0053827	FBpp0091073	274
LOC123752405	FBgn0053821	FBpp0091067	274
LOC123752405	FBgn0053845	FBpp0091091	274
LOC123752405	FBgn0053809	FBpp0091056	274
LOC123752405	FBgn0053851	FBpp0091097	274
LOC123752405	FBgn0053848	FBpp0091094	274
LOC123752406	FBgn0053835	FBpp0091081	240
LOC123752406	FBgn0051618	FBpp0085249	240
LOC123752406	FBgn0053817	FBpp0091063	240
LOC123752406	FBgn0053820	FBpp0091066	240
LOC123752406	FBgn0053832	FBpp0091078	240
LOC123752406	FBgn0053814	FBpp0091060	240
LOC123752406	FBgn0053823	FBpp0091069	240
LOC123752406	FBgn0053865	FBpp0091111	240
LOC123752406	FBgn0053850	FBpp0091096	240
LOC123752406	FBgn0053847	FBpp0091093	240
LOC123752406	FBgn0053862	FBpp0091108	240
LOC123752406	FBgn0053844	FBpp0091090	240
LOC123752406	FBgn0053829	FBpp0091075	240
LOC123752406	FBgn0053841	FBpp0091087	240
LOC123752406	FBgn0053808	FBpp0091055	240
LOC123752406	FBgn0053826	FBpp0091072	240
LOC123752406	FBgn0053838	FBpp0091084	240
LOC123752406	FBgn0053859	FBpp0091105	240
LOC123752406	FBgn0053853	FBpp0091099	240
LOC123752406	FBgn0053856	FBpp0091102	240
LOC123752407	FBgn0053908	FBpp0091153	195
LOC123752407	FBgn0053870	FBpp0091115	195
LOC123752407	FBgn0053880	FBpp0091125	195
LOC123752407	FBgn0053874	FBpp0091119	195
LOC123752407	FBgn0053904	FBpp0091149	195
LOC123752407	FBgn0053902	FBpp0091147	195
LOC123752407	FBgn0053910	FBpp0091155	195
LOC123752407	FBgn0053886	FBpp0091131	195
LOC123752407	FBgn0061209	FBpp0085281	195
LOC123752407	FBgn0053868	FBpp0091113	195
LOC123752407	FBgn0053894	FBpp0091139	195
LOC123752407	FBgn0053892	FBpp0091137	195
LOC123752407	FBgn0053882	FBpp0091127	195
LOC123752407	FBgn0053884	FBpp0091129	195
LOC123752407	FBgn0053896	FBpp0091141	195
LOC123752407	FBgn0053876	FBpp0091121	195
LOC123752407	FBgn0053900	FBpp0091145	195
LOC123752407	FBgn0053906	FBpp0091151	195
LOC123752407	FBgn0053872	FBpp0091117	195
LOC123752407	FBgn0053898	FBpp0091143	195
LOC123752407	FBgn0053890	FBpp0091135	195
LOC123752407	FBgn0053888	FBpp0091133	195
LOC123752407	FBgn0053878	FBpp0091123	195
LOC123752408	FBgn0004959	FBpp0074374	206
LOC123752408	FBgn0004959	FBpp0309669	206
LOC123752409	FBgn0037448	FBpp0308433	106
LOC123752414	FBgn0036522	FBpp0075323	130
LOC123752419	FBgn0036416	FBpp0075482	62.4
LOC123752424	FBgn0030541	FBpp0073710	63.9
LOC123752425	FBgn0063670	FBpp0306002	149
LOC123752425	FBgn0063670	FBpp0112564	149
LOC123752428	FBgn0028494	FBpp0086047	171
LOC123752428	FBgn0028494	FBpp0290420	171
LOC123752428	FBgn0028494	FBpp0309238	171
LOC123752428	FBgn0028494	FBpp0086046	171
LOC123752429	FBgn0260964	FBpp0090961	69.7
LOC123752429	FBgn0260964	FBpp0301763	69.7
LOC123752429	FBgn0260964	FBpp0090963	69.7
LOC123752430	FBgn0260964	FBpp0090961	60.1
LOC123752430	FBgn0260964	FBpp0301763	60.1
LOC123752430	FBgn0260964	FBpp0090963	60.1
LOC123752433	FBgn0030191	FBpp0303348	55.5
LOC123752433	FBgn0030191	FBpp0303348	55.5
LOC123752433	FBgn0030191	FBpp0071405	55.5
LOC123752433	FBgn0030191	FBpp0071405	55.5
LOC123752442	FBgn0030362	FBpp0073420	115
LOC123752442	FBgn0030362	FBpp0073421	115
LOC123752442	FBgn0030362	FBpp0073419	115
LOC123752442	FBgn0030362	FBpp0073422	115
LOC123752445	FBgn0051092	FBpp0112296	48.5
LOC123752447	FBgn0036621	FBpp0075181	47.8
LOC123752447	FBgn0036621	FBpp0303600	47.8
LOC123752447	FBgn0036621	FBpp0305463	47.8
LOC123752451	FBgn0284248	FBpp0311164	159
LOC123752451	FBgn0284248	FBpp0080446	159
LOC123752455	FBgn0028370	FBpp0080311	302
LOC123752455	FBgn0028370	FBpp0290072	302
LOC123752456	FBgn0032638	FBpp0080557	72.4
LOC123752469	FBgn0028878	FBpp0080264	91.7
LOC123752475	FBgn0031975	FBpp0079156	310
LOC123752476	FBgn0284243	FBpp0085720	774
LOC123752479	FBgn0015609	FBpp0080568	349
LOC123752479	FBgn0015609	FBpp0080570	349
LOC123752479	FBgn0015609	FBpp0080573	349
LOC123752479	FBgn0015609	FBpp0099721	349
LOC123752479	FBgn0015609	FBpp0080569	349
LOC123752479	FBgn0015609	FBpp0080566	349
LOC123752479	FBgn0015609	FBpp0080572	349
LOC123752479	FBgn0015609	FBpp0080567	349
LOC123752480	FBgn0086604	FBpp0111686	145
LOC123752480	FBgn0086604	FBpp0309581	145
LOC123752480	FBgn0086604	FBpp0271792	145
LOC123752480	FBgn0086604	FBpp0111687	145
LOC123752484	FBgn0039927	FBpp0088259	78.2
LOC123752484	FBgn0039927	FBpp0305854	78.2
LOC123752486	FBgn0010774	FBpp0081156	79.7
LOC123752487	FBgn0010774	FBpp0081156	68.6
LOC123752488	FBgn0052602	FBpp0423273	60.5
LOC123752491	FBgn0003079	FBpp0070385	61.2
LOC123752491	FBgn0003079	FBpp0310458	61.2
LOC123752492	FBgn0038642	FBpp0083102	46.6
LOC123752492	FBgn0038642	FBpp0311446	46.6
LOC123752493	FBgn0038642	FBpp0311446	107
LOC123752493	FBgn0038642	FBpp0083102	107
LOC123752499	FBgn0036565	FBpp0305776	72.8
LOC123752499	FBgn0036565	FBpp0075252	72.8
LOC123752501	FBgn0042175	FBpp0080896	309
LOC123752501	FBgn0042175	FBpp0305187	309
LOC123752501	FBgn0051683	FBpp0080897	309
LOC123752501	FBgn0051683	FBpp0303512	309
LOC123752502	FBgn0003079	FBpp0070385	63.5
LOC123752502	FBgn0003079	FBpp0310458	63.5
LOC123752503	FBgn0038642	FBpp0311446	85.5
LOC123752506	FBgn0005648	FBpp0087863	239
LOC123752506	FBgn0005648	FBpp0087864	239
LOC123752508	FBgn0031000	FBpp0074444	52.0
LOC123752508	FBgn0031000	FBpp0311892	52.0
LOC123752510	FBgn0261963	FBpp0078726	277
LOC123752510	FBgn0261963	FBpp0302039	277
LOC123752512	FBgn0003079	FBpp0070385	61.2
LOC123752512	FBgn0003079	FBpp0310458	61.2
LOC123752513	FBgn0036415	FBpp0075478	47.8
LOC123752513	FBgn0036415	FBpp0075479	47.8
LOC123752518	FBgn0038197	FBpp0089343	145
LOC123752518	FBgn0038197	FBpp0089344	145
LOC123752518	FBgn0038197	FBpp0293589	145
LOC123752518	FBgn0038197	FBpp0308010	145
LOC123752518	FBgn0038197	FBpp0312334	145
LOC123752522	FBgn0286898	FBpp0292316	52.0
LOC123752522	FBgn0286898	FBpp0078925	52.0
LOC123752522	FBgn0286898	FBpp0310403	52.0
LOC123752523	FBgn0003079	FBpp0070385	61.2
LOC123752523	FBgn0003079	FBpp0310458	61.2
LOC123752524	FBgn0266369	FBpp0080968	226
LOC123752525	FBgn0259150	FBpp0303595	387
LOC123752527	FBgn0033158	FBpp0311786	68.2
LOC123752527	FBgn0033158	FBpp0088037	68.2
LOC123752528	FBgn0052656	FBpp0309609	55.1
LOC123752539	FBgn0011704	FBpp0087152	503
LOC123752541	FBgn0033737	FBpp0087063	134
LOC123752542	FBgn0284248	FBpp0311164	160
LOC123752542	FBgn0284248	FBpp0080446	160
LOC123752543	FBgn0020309	FBpp0079846	313
LOC123752543	FBgn0020309	FBpp0079845	313
LOC123752543	FBgn0020309	FBpp0307451	313
LOC123752543	FBgn0020309	FBpp0293786	313
LOC123752544	FBgn0260653	FBpp0074721	751
LOC123752544	FBgn0260653	FBpp0305995	751
LOC123752548	FBgn0023479	FBpp0311236	51.6
LOC123752549	FBgn0034289	FBpp0088573	96.3
LOC123752551	FBgn0038642	FBpp0311446	50.4
LOC123752551	FBgn0038642	FBpp0083102	50.4
LOC123752552	FBgn0003374	FBpp0312344	53.9
LOC123752554	FBgn0030647	FBpp0073854	95.9
LOC123752554	FBgn0030647	FBpp0311216	95.9
LOC123752560	FBgn0034200	FBpp0311626	50.1
LOC123752560	FBgn0034200	FBpp0311626	50.1
LOC123752560	FBgn0034200	FBpp0086140	50.1
LOC123752560	FBgn0034200	FBpp0086140	50.1
LOC123752563	FBgn0034289	FBpp0088573	59.7
LOC123752564	FBgn0052249	FBpp0292128	49.3
LOC123752568	FBgn0003326	FBpp0086969	110
LOC123752568	FBgn0003326	FBpp0086968	110
LOC123752569	FBgn0035617	FBpp0076793	53.1
LOC123752570	FBgn0032876	FBpp0080931	43.9
LOC123752570	FBgn0032876	FBpp0080929	43.9
LOC123752571	FBgn0004647	FBpp0293201	47.4
LOC123752571	FBgn0004647	FBpp0070483	47.4
LOC123752579	FBgn0037836	FBpp0312494	62.8
LOC123752581	FBgn0023479	FBpp0311235	59.7
LOC123752584	FBgn0061197	FBpp0088611	62.4
LOC123752584	FBgn0061197	FBpp0088611	62.4
LOC123752584	FBgn0061197	FBpp0088611	62.4
LOC123752584	FBgn0061197	FBpp0088611	62.4
LOC123752586	FBgn0020309	FBpp0079845	345
LOC123752586	FBgn0020309	FBpp0307451	345
LOC123752586	FBgn0020309	FBpp0293786	345
LOC123752587	FBgn0262534	FBpp0293413	113
LOC123752590	FBgn0030541	FBpp0073710	48.5
LOC123752596	FBgn0053846	FBpp0091092	79.3
LOC123752596	FBgn0053828	FBpp0091074	79.3
LOC123752596	FBgn0053831	FBpp0091077	79.3
LOC123752596	FBgn0053804	FBpp0091052	79.3
LOC123752596	FBgn0053816	FBpp0091062	79.3
LOC123752596	FBgn0053822	FBpp0091068	79.3
LOC123752596	FBgn0053840	FBpp0091086	79.3
LOC123752596	FBgn0053813	FBpp0091059	79.3
LOC123752596	FBgn0051617	FBpp0085248	79.3
LOC123752596	FBgn0053837	FBpp0091083	79.3
LOC123752596	FBgn0053864	FBpp0091110	79.3
LOC123752596	FBgn0053819	FBpp0091065	79.3
LOC123752596	FBgn0053843	FBpp0091089	79.3
LOC123752596	FBgn0053825	FBpp0091071	79.3
LOC123752596	FBgn0053849	FBpp0091095	79.3
LOC123752596	FBgn0053810	FBpp0091057	79.3
LOC123752596	FBgn0053852	FBpp0091098	79.3
LOC123752596	FBgn0053855	FBpp0091101	79.3
LOC123752596	FBgn0053861	FBpp0091107	79.3
LOC123752596	FBgn0053858	FBpp0091104	79.3
LOC123752600	FBgn0031987	FBpp0079258	106
LOC123752602	FBgn0032800	FBpp0080789	105
LOC123752605	FBgn0020907	FBpp0082806	91.7
LOC123752608	FBgn0029697	FBpp0070613	47.0
LOC123752615	FBgn0259215	FBpp0307913	67.4
LOC123752621	FBgn0037736	FBpp0304084	86.3
LOC123752621	FBgn0037736	FBpp0081648	86.3
LOC123752622	FBgn0038642	FBpp0083102	54.3
LOC123752622	FBgn0038642	FBpp0311446	54.3
LOC123752623	FBgn0038642	FBpp0083102	46.2
LOC123752623	FBgn0038642	FBpp0311446	46.2
LOC123752625	FBgn0034521	FBpp0085571	65.9
LOC123752627	FBgn0037836	FBpp0312494	64.7
LOC123752635	FBgn0037882	FBpp0081841	167
